,event_type,img_id,loc_left,loc_top,time
15063,mouseout,img_5F,851px,1240.27px,1634203109.14
18069,mouseout,img_5F,851px,1240.27px,1634203109.14
16064,mouseout,img_5F,851px,1240.27px,1634203109.14
18070,mouseover,img_5F,851px,1240.27px,1634203109.141
17067,mouseover,img_5F,851px,1240.27px,1634203109.141
15064,mouseover,img_5F,851px,1240.27px,1634203109.141
16065,mouseover,img_5F,851px,1240.27px,1634203109.141
17068,mouseout,img_5F,847px,1237.27px,1634203109.143
17069,mouseover,img_5F,847px,1237.27px,1634203109.143
15065,mouseout,img_5F,847px,1237.27px,1634203109.143
16066,mouseout,img_5F,847px,1237.27px,1634203109.143
15066,mouseover,img_5F,847px,1237.27px,1634203109.143
16067,mouseover,img_5F,847px,1237.27px,1634203109.143
18071,mouseout,img_5F,847px,1237.27px,1634203109.143
18072,mouseover,img_5F,847px,1237.27px,1634203109.143
18073,mouseout,img_5F,847px,1237.27px,1634203109.158
15067,mouseout,img_5F,847px,1237.27px,1634203109.158
17070,mouseout,img_5F,847px,1237.27px,1634203109.158
16068,mouseout,img_5F,847px,1237.27px,1634203109.158
18074,mouseover,img_5F,847px,1237.27px,1634203109.16
17071,mouseover,img_5F,847px,1237.27px,1634203109.16
15068,mouseover,img_5F,847px,1237.27px,1634203109.16
16069,mouseover,img_5F,847px,1237.27px,1634203109.16
15069,mouseout,img_5F,846px,1236.27px,1634203109.164
17072,mouseout,img_5F,846px,1236.27px,1634203109.164
18075,mouseout,img_5F,846px,1236.27px,1634203109.164
16070,mouseout,img_5F,846px,1236.27px,1634203109.164
16071,mouseover,img_5F,846px,1236.27px,1634203109.165
17073,mouseover,img_5F,846px,1236.27px,1634203109.165
18076,mouseover,img_5F,846px,1236.27px,1634203109.165
15070,mouseover,img_5F,846px,1236.27px,1634203109.165
16072,mouseout,img_5F,846px,1236.27px,1634203109.173
18077,mouseout,img_5F,846px,1236.27px,1634203109.173
15071,mouseout,img_5F,846px,1236.27px,1634203109.173
17074,mouseout,img_5F,846px,1236.27px,1634203109.173
16073,mouseover,img_5F,846px,1236.27px,1634203109.174
17075,mouseover,img_5F,846px,1236.27px,1634203109.174
15072,mouseover,img_5F,846px,1236.27px,1634203109.174
18078,mouseover,img_5F,846px,1236.27px,1634203109.174
16075,mouseover,img_5F,845px,1236.27px,1634203109.177
18079,mouseout,img_5F,845px,1236.27px,1634203109.177
18080,mouseover,img_5F,845px,1236.27px,1634203109.177
17077,mouseover,img_5F,845px,1236.27px,1634203109.177
17076,mouseout,img_5F,845px,1236.27px,1634203109.177
15074,mouseover,img_5F,845px,1236.27px,1634203109.177
16074,mouseout,img_5F,845px,1236.27px,1634203109.177
15073,mouseout,img_5F,845px,1236.27px,1634203109.177
15076,mouseover,img_5F,845px,1236.27px,1634203109.207
18081,mouseout,img_5F,845px,1236.27px,1634203109.207
17079,mouseover,img_5F,845px,1236.27px,1634203109.207
17078,mouseout,img_5F,845px,1236.27px,1634203109.207
15075,mouseout,img_5F,845px,1236.27px,1634203109.207
18082,mouseover,img_5F,845px,1236.27px,1634203109.207
16076,mouseout,img_5F,845px,1236.27px,1634203109.207
16077,mouseover,img_5F,845px,1236.27px,1634203109.207
15077,mouseout,img_5F,843px,1235.27px,1634203109.209
17081,mouseover,img_5F,843px,1235.27px,1634203109.209
17080,mouseout,img_5F,843px,1235.27px,1634203109.209
16079,mouseover,img_5F,843px,1235.27px,1634203109.209
16078,mouseout,img_5F,843px,1235.27px,1634203109.209
18083,mouseout,img_5F,843px,1235.27px,1634203109.209
18084,mouseover,img_5F,843px,1235.27px,1634203109.209
15078,mouseover,img_5F,843px,1235.27px,1634203109.209
15080,mouseover,img_5F,843px,1235.27px,1634203109.225
15079,mouseout,img_5F,843px,1235.27px,1634203109.225
18086,mouseover,img_5F,843px,1235.27px,1634203109.225
16080,mouseout,img_5F,843px,1235.27px,1634203109.225
16081,mouseover,img_5F,843px,1235.27px,1634203109.225
18085,mouseout,img_5F,843px,1235.27px,1634203109.225
17082,mouseout,img_5F,843px,1235.27px,1634203109.225
17083,mouseover,img_5F,843px,1235.27px,1634203109.225
15082,mouseover,img_5F,841px,1234.27px,1634203109.227
18088,mouseover,img_5F,841px,1234.27px,1634203109.227
15081,mouseout,img_5F,841px,1234.27px,1634203109.227
18087,mouseout,img_5F,841px,1234.27px,1634203109.227
16083,mouseover,img_5F,841px,1234.27px,1634203109.227
16082,mouseout,img_5F,841px,1234.27px,1634203109.227
17084,mouseout,img_5F,841px,1234.27px,1634203109.227
17085,mouseover,img_5F,841px,1234.27px,1634203109.227
17086,mouseout,img_5F,841px,1234.27px,1634203109.24
18089,mouseout,img_5F,841px,1234.27px,1634203109.24
16084,mouseout,img_5F,841px,1234.27px,1634203109.24
15083,mouseout,img_5F,841px,1234.27px,1634203109.24
18090,mouseover,img_5F,841px,1234.27px,1634203109.241
16085,mouseover,img_5F,841px,1234.27px,1634203109.241
17087,mouseover,img_5F,841px,1234.27px,1634203109.241
15084,mouseover,img_5F,841px,1234.27px,1634203109.241
16086,mouseout,img_5F,840px,1233.27px,1634203109.242
17088,mouseout,img_5F,840px,1233.27px,1634203109.242
15085,mouseout,img_5F,840px,1233.27px,1634203109.242
18091,mouseout,img_5F,840px,1233.27px,1634203109.242
17089,mouseover,img_5F,840px,1233.27px,1634203109.243
15086,mouseover,img_5F,840px,1233.27px,1634203109.243
16087,mouseover,img_5F,840px,1233.27px,1634203109.243
18092,mouseover,img_5F,840px,1233.27px,1634203109.243
18093,mouseout,img_5F,840px,1233.27px,1634203109.257
18094,mouseover,img_5F,840px,1233.27px,1634203109.257
17091,mouseover,img_5F,840px,1233.27px,1634203109.257
15087,mouseout,img_5F,840px,1233.27px,1634203109.257
15088,mouseover,img_5F,840px,1233.27px,1634203109.257
16089,mouseover,img_5F,840px,1233.27px,1634203109.257
16088,mouseout,img_5F,840px,1233.27px,1634203109.257
17090,mouseout,img_5F,840px,1233.27px,1634203109.257
18095,mouseout,img_5F,834px,1231.27px,1634203109.259
17092,mouseout,img_5F,834px,1231.27px,1634203109.259
15090,mouseover,img_5F,834px,1231.27px,1634203109.259
16091,mouseover,img_5F,834px,1231.27px,1634203109.259
16090,mouseout,img_5F,834px,1231.27px,1634203109.259
17093,mouseover,img_5F,834px,1231.27px,1634203109.259
18096,mouseover,img_5F,834px,1231.27px,1634203109.259
15089,mouseout,img_5F,834px,1231.27px,1634203109.259
17094,mouseout,img_5F,834px,1231.27px,1634203109.273
18097,mouseout,img_5F,834px,1231.27px,1634203109.273
16092,mouseout,img_5F,834px,1231.27px,1634203109.273
15091,mouseout,img_5F,834px,1231.27px,1634203109.273
16093,mouseover,img_5F,834px,1231.27px,1634203109.274
18098,mouseover,img_5F,834px,1231.27px,1634203109.274
15092,mouseover,img_5F,834px,1231.27px,1634203109.274
17095,mouseover,img_5F,834px,1231.27px,1634203109.274
18100,mouseover,img_5F,834px,1230.27px,1634203109.275
16094,mouseout,img_5F,834px,1230.27px,1634203109.275
16095,mouseover,img_5F,834px,1230.27px,1634203109.275
17097,mouseover,img_5F,834px,1230.27px,1634203109.275
17096,mouseout,img_5F,834px,1230.27px,1634203109.275
18099,mouseout,img_5F,834px,1230.27px,1634203109.275
15093,mouseout,img_5F,834px,1230.27px,1634203109.275
15094,mouseover,img_5F,834px,1230.27px,1634203109.275
17099,mouseover,img_5F,834px,1230.27px,1634203109.29
15095,mouseout,img_5F,834px,1230.27px,1634203109.29
16096,mouseout,img_5F,834px,1230.27px,1634203109.29
15096,mouseover,img_5F,834px,1230.27px,1634203109.29
17098,mouseout,img_5F,834px,1230.27px,1634203109.29
18102,mouseover,img_5F,834px,1230.27px,1634203109.29
18101,mouseout,img_5F,834px,1230.27px,1634203109.29
16097,mouseover,img_5F,834px,1230.27px,1634203109.29
18103,mouseout,img_5F,832px,1229.27px,1634203109.292
18104,mouseover,img_5F,832px,1229.27px,1634203109.292
17101,mouseover,img_5F,832px,1229.27px,1634203109.292
15098,mouseover,img_5F,832px,1229.27px,1634203109.292
17100,mouseout,img_5F,832px,1229.27px,1634203109.292
15097,mouseout,img_5F,832px,1229.27px,1634203109.292
16098,mouseout,img_5F,832px,1229.27px,1634203109.292
16099,mouseover,img_5F,832px,1229.27px,1634203109.292
15100,mouseover,img_5F,832px,1229.27px,1634203109.307
15099,mouseout,img_5F,832px,1229.27px,1634203109.307
17103,mouseover,img_5F,832px,1229.27px,1634203109.307
17102,mouseout,img_5F,832px,1229.27px,1634203109.307
16100,mouseout,img_5F,832px,1229.27px,1634203109.307
16101,mouseover,img_5F,832px,1229.27px,1634203109.307
18105,mouseout,img_5F,832px,1229.27px,1634203109.307
18106,mouseover,img_5F,832px,1229.27px,1634203109.307
17105,mouseover,img_5F,831px,1229.27px,1634203109.309
15102,mouseover,img_5F,831px,1229.27px,1634203109.309
16102,mouseout,img_5F,831px,1229.27px,1634203109.309
16103,mouseover,img_5F,831px,1229.27px,1634203109.309
15101,mouseout,img_5F,831px,1229.27px,1634203109.309
18107,mouseout,img_5F,831px,1229.27px,1634203109.309
18108,mouseover,img_5F,831px,1229.27px,1634203109.309
17104,mouseout,img_5F,831px,1229.27px,1634203109.309
18110,mouseout,img_5F,831px,1229.27px,1634203109.323
17107,mouseout,img_5F,831px,1229.27px,1634203109.323
15104,mouseout,img_5F,831px,1229.27px,1634203109.323
16105,mouseout,img_5F,831px,1229.27px,1634203109.323
18109,mouseover,img_5F,831px,1229.27px,1634203109.324
17106,mouseover,img_5F,831px,1229.27px,1634203109.324
16104,mouseover,img_5F,831px,1229.27px,1634203109.324
15103,mouseover,img_5F,831px,1229.27px,1634203109.324
15105,mouseover,img_5F,829px,1229.27px,1634203109.326
15106,mouseout,img_5F,829px,1229.27px,1634203109.326
17108,mouseover,img_5F,829px,1229.27px,1634203109.326
17109,mouseout,img_5F,829px,1229.27px,1634203109.326
16107,mouseout,img_5F,829px,1229.27px,1634203109.326
16106,mouseover,img_5F,829px,1229.27px,1634203109.326
18112,mouseout,img_5F,829px,1229.27px,1634203109.326
18111,mouseover,img_5F,829px,1229.27px,1634203109.326
15107,mouseout,img_5F,829px,1229.27px,1634203109.34
17110,mouseout,img_5F,829px,1229.27px,1634203109.34
18113,mouseout,img_5F,829px,1229.27px,1634203109.34
16108,mouseout,img_5F,829px,1229.27px,1634203109.34
15108,mouseover,img_5F,829px,1229.27px,1634203109.341
18114,mouseover,img_5F,829px,1229.27px,1634203109.341
17111,mouseover,img_5F,829px,1229.27px,1634203109.341
16109,mouseover,img_5F,829px,1229.27px,1634203109.341
16110,mouseout,img_5F,827px,1227.27px,1634203109.342
18115,mouseout,img_5F,827px,1227.27px,1634203109.342
15109,mouseout,img_5F,827px,1227.27px,1634203109.342
17112,mouseout,img_5F,827px,1227.27px,1634203109.342
17113,mouseover,img_5F,827px,1227.27px,1634203109.343
15110,mouseover,img_5F,827px,1227.27px,1634203109.343
18116,mouseover,img_5F,827px,1227.27px,1634203109.343
16111,mouseover,img_5F,827px,1227.27px,1634203109.343
16113,mouseover,img_5F,827px,1227.27px,1634203109.361
18118,mouseover,img_5F,827px,1227.27px,1634203109.361
18117,mouseout,img_5F,827px,1227.27px,1634203109.361
16112,mouseout,img_5F,827px,1227.27px,1634203109.361
17115,mouseover,img_5F,827px,1227.27px,1634203109.361
17114,mouseout,img_5F,827px,1227.27px,1634203109.361
15111,mouseout,img_5F,827px,1227.27px,1634203109.361
15112,mouseover,img_5F,827px,1227.27px,1634203109.361
16115,mouseover,img_5F,825px,1225.27px,1634203109.363
16114,mouseout,img_5F,825px,1225.27px,1634203109.363
15114,mouseover,img_5F,825px,1225.27px,1634203109.363
17117,mouseover,img_5F,825px,1225.27px,1634203109.363
15113,mouseout,img_5F,825px,1225.27px,1634203109.363
18119,mouseout,img_5F,825px,1225.27px,1634203109.363
18120,mouseover,img_5F,825px,1225.27px,1634203109.363
17116,mouseout,img_5F,825px,1225.27px,1634203109.363
15115,mouseout,img_5F,825px,1225.27px,1634203109.373
16116,mouseout,img_5F,825px,1225.27px,1634203109.373
18121,mouseout,img_5F,825px,1225.27px,1634203109.373
17118,mouseout,img_5F,825px,1225.27px,1634203109.373
15116,mouseover,img_5F,825px,1225.27px,1634203109.374
17119,mouseover,img_5F,825px,1225.27px,1634203109.374
16117,mouseover,img_5F,825px,1225.27px,1634203109.374
18122,mouseover,img_5F,825px,1225.27px,1634203109.374
16118,mouseout,img_5F,823px,1225.27px,1634203109.375
15117,mouseout,img_5F,823px,1225.27px,1634203109.375
17120,mouseout,img_5F,823px,1225.27px,1634203109.375
18123,mouseout,img_5F,823px,1225.27px,1634203109.375
17121,mouseover,img_5F,823px,1225.27px,1634203109.376
15118,mouseover,img_5F,823px,1225.27px,1634203109.376
18124,mouseover,img_5F,823px,1225.27px,1634203109.376
16119,mouseover,img_5F,823px,1225.27px,1634203109.376
18125,mouseout,img_5F,823px,1225.27px,1634203109.39
15119,mouseout,img_5F,823px,1225.27px,1634203109.39
18126,mouseover,img_5F,823px,1225.27px,1634203109.39
15120,mouseover,img_5F,823px,1225.27px,1634203109.39
16121,mouseover,img_5F,823px,1225.27px,1634203109.39
16120,mouseout,img_5F,823px,1225.27px,1634203109.39
17123,mouseover,img_5F,823px,1225.27px,1634203109.39
17122,mouseout,img_5F,823px,1225.27px,1634203109.39
18127,mouseout,img_5F,822px,1225.27px,1634203109.392
18128,mouseover,img_5F,822px,1225.27px,1634203109.392
17125,mouseover,img_5F,822px,1225.27px,1634203109.392
17124,mouseout,img_5F,822px,1225.27px,1634203109.392
15121,mouseout,img_5F,822px,1225.27px,1634203109.392
15122,mouseover,img_5F,822px,1225.27px,1634203109.392
16123,mouseover,img_5F,822px,1225.27px,1634203109.392
16122,mouseout,img_5F,822px,1225.27px,1634203109.392
15123,mouseout,img_5F,822px,1225.27px,1634203109.407
16124,mouseout,img_5F,822px,1225.27px,1634203109.407
17126,mouseout,img_5F,822px,1225.27px,1634203109.407
18129,mouseout,img_5F,822px,1225.27px,1634203109.407
18130,mouseover,img_5F,822px,1225.27px,1634203109.408
16125,mouseover,img_5F,822px,1225.27px,1634203109.408
17127,mouseover,img_5F,822px,1225.27px,1634203109.408
15124,mouseover,img_5F,822px,1225.27px,1634203109.408
18131,mouseout,img_5F,821px,1225.27px,1634203109.409
17128,mouseout,img_5F,821px,1225.27px,1634203109.409
16126,mouseout,img_5F,821px,1225.27px,1634203109.409
15125,mouseout,img_5F,821px,1225.27px,1634203109.409
18132,mouseover,img_5F,821px,1225.27px,1634203109.41
16127,mouseover,img_5F,821px,1225.27px,1634203109.41
15126,mouseover,img_5F,821px,1225.27px,1634203109.41
17129,mouseover,img_5F,821px,1225.27px,1634203109.41
15127,mouseout,img_5F,821px,1225.27px,1634203109.426
16128,mouseout,img_5F,821px,1225.27px,1634203109.426
17130,mouseout,img_5F,821px,1225.27px,1634203109.426
18133,mouseout,img_5F,821px,1225.27px,1634203109.426
16129,mouseover,img_5F,821px,1225.27px,1634203109.427
18134,mouseover,img_5F,821px,1225.27px,1634203109.427
17131,mouseover,img_5F,821px,1225.27px,1634203109.427
15128,mouseover,img_5F,821px,1225.27px,1634203109.427
16131,mouseover,img_5F,820px,1225.27px,1634203109.428
16130,mouseout,img_5F,820px,1225.27px,1634203109.428
17132,mouseout,img_5F,820px,1225.27px,1634203109.428
17133,mouseover,img_5F,820px,1225.27px,1634203109.428
15130,mouseover,img_5F,820px,1225.27px,1634203109.428
18135,mouseout,img_5F,820px,1225.27px,1634203109.428
18136,mouseover,img_5F,820px,1225.27px,1634203109.428
15129,mouseout,img_5F,820px,1225.27px,1634203109.428
15131,mouseout,img_5F,820px,1225.27px,1634203109.44
16132,mouseout,img_5F,820px,1225.27px,1634203109.44
18137,mouseout,img_5F,820px,1225.27px,1634203109.44
17134,mouseout,img_5F,820px,1225.27px,1634203109.44
18138,mouseover,img_5F,820px,1225.27px,1634203109.441
16133,mouseover,img_5F,820px,1225.27px,1634203109.441
17135,mouseover,img_5F,820px,1225.27px,1634203109.441
15132,mouseover,img_5F,820px,1225.27px,1634203109.441
16134,mouseover,img_5F,817px,1225.27px,1634203109.443
16135,mouseout,img_5F,817px,1225.27px,1634203109.443
18140,mouseout,img_5F,817px,1225.27px,1634203109.443
15134,mouseout,img_5F,817px,1225.27px,1634203109.443
15133,mouseover,img_5F,817px,1225.27px,1634203109.443
18139,mouseover,img_5F,817px,1225.27px,1634203109.443
17136,mouseover,img_5F,817px,1225.27px,1634203109.443
17137,mouseout,img_5F,817px,1225.27px,1634203109.443
16137,mouseout,img_5F,817px,1225.27px,1634203109.456
17139,mouseout,img_5F,817px,1225.27px,1634203109.456
18142,mouseout,img_5F,817px,1225.27px,1634203109.456
15136,mouseout,img_5F,817px,1225.27px,1634203109.456
18141,mouseover,img_5F,817px,1225.27px,1634203109.457
15135,mouseover,img_5F,817px,1225.27px,1634203109.457
17138,mouseover,img_5F,817px,1225.27px,1634203109.457
16136,mouseover,img_5F,817px,1225.27px,1634203109.457
16138,mouseout,img_5F,814px,1223.27px,1634203109.458
17140,mouseout,img_5F,814px,1223.27px,1634203109.458
15137,mouseout,img_5F,814px,1223.27px,1634203109.458
18143,mouseout,img_5F,814px,1223.27px,1634203109.458
15138,mouseover,img_5F,814px,1223.27px,1634203109.459
18144,mouseover,img_5F,814px,1223.27px,1634203109.459
17141,mouseover,img_5F,814px,1223.27px,1634203109.459
16139,mouseover,img_5F,814px,1223.27px,1634203109.459
18146,mouseover,img_5F,814px,1223.27px,1634203109.475
18145,mouseout,img_5F,814px,1223.27px,1634203109.475
17143,mouseover,img_5F,814px,1223.27px,1634203109.475
15140,mouseover,img_5F,814px,1223.27px,1634203109.475
15139,mouseout,img_5F,814px,1223.27px,1634203109.475
17142,mouseout,img_5F,814px,1223.27px,1634203109.475
16140,mouseout,img_5F,814px,1223.27px,1634203109.475
16141,mouseover,img_5F,814px,1223.27px,1634203109.475
18148,mouseover,img_5F,813px,1222.27px,1634203109.477
17144,mouseout,img_5F,813px,1222.27px,1634203109.477
17145,mouseover,img_5F,813px,1222.27px,1634203109.477
18147,mouseout,img_5F,813px,1222.27px,1634203109.477
16143,mouseover,img_5F,813px,1222.27px,1634203109.477
16142,mouseout,img_5F,813px,1222.27px,1634203109.477
15141,mouseout,img_5F,813px,1222.27px,1634203109.477
15142,mouseover,img_5F,813px,1222.27px,1634203109.477
16144,mouseout,img_5F,813px,1222.27px,1634203109.493
17146,mouseout,img_5F,813px,1222.27px,1634203109.493
18149,mouseout,img_5F,813px,1222.27px,1634203109.493
15143,mouseout,img_5F,813px,1222.27px,1634203109.493
15144,mouseover,img_5F,813px,1222.27px,1634203109.494
16145,mouseover,img_5F,813px,1222.27px,1634203109.494
17147,mouseover,img_5F,813px,1222.27px,1634203109.494
18150,mouseover,img_5F,813px,1222.27px,1634203109.494
16146,mouseout,img_5F,811px,1222.27px,1634203109.495
16147,mouseover,img_5F,811px,1222.27px,1634203109.495
18152,mouseover,img_5F,811px,1222.27px,1634203109.495
18151,mouseout,img_5F,811px,1222.27px,1634203109.495
17148,mouseout,img_5F,811px,1222.27px,1634203109.495
17149,mouseover,img_5F,811px,1222.27px,1634203109.495
15145,mouseout,img_5F,811px,1222.27px,1634203109.495
15146,mouseover,img_5F,811px,1222.27px,1634203109.495
17150,mouseout,img_5F,810px,1222.27px,1634203109.523
15147,mouseout,img_5F,810px,1222.27px,1634203109.523
18153,mouseout,img_5F,810px,1222.27px,1634203109.523
16148,mouseout,img_5F,810px,1222.27px,1634203109.523
17151,mouseover,img_5F,810px,1222.27px,1634203109.524
16149,mouseover,img_5F,810px,1222.27px,1634203109.524
18154,mouseover,img_5F,810px,1222.27px,1634203109.524
15148,mouseover,img_5F,810px,1222.27px,1634203109.524
18155,mouseout,img_5F,807px,1222.27px,1634203109.525
17152,mouseout,img_5F,807px,1222.27px,1634203109.525
16150,mouseout,img_5F,807px,1222.27px,1634203109.525
15149,mouseout,img_5F,807px,1222.27px,1634203109.525
15150,mouseover,img_5F,807px,1222.27px,1634203109.526
16151,mouseover,img_5F,807px,1222.27px,1634203109.526
18156,mouseover,img_5F,807px,1222.27px,1634203109.526
17153,mouseover,img_5F,807px,1222.27px,1634203109.526
18157,mouseout,img_5F,807px,1222.27px,1634203109.54
17155,mouseover,img_5F,807px,1222.27px,1634203109.54
18158,mouseover,img_5F,807px,1222.27px,1634203109.54
16152,mouseout,img_5F,807px,1222.27px,1634203109.54
16153,mouseover,img_5F,807px,1222.27px,1634203109.54
15152,mouseover,img_5F,807px,1222.27px,1634203109.54
15151,mouseout,img_5F,807px,1222.27px,1634203109.54
17154,mouseout,img_5F,807px,1222.27px,1634203109.54
18160,mouseover,img_5F,806px,1222.27px,1634203109.542
18159,mouseout,img_5F,806px,1222.27px,1634203109.542
16154,mouseout,img_5F,806px,1222.27px,1634203109.542
16155,mouseover,img_5F,806px,1222.27px,1634203109.542
15153,mouseout,img_5F,806px,1222.27px,1634203109.542
15154,mouseover,img_5F,806px,1222.27px,1634203109.542
17157,mouseover,img_5F,806px,1222.27px,1634203109.542
17156,mouseout,img_5F,806px,1222.27px,1634203109.542
15155,mouseout,img_5F,806px,1222.27px,1634203109.556
18161,mouseout,img_5F,806px,1222.27px,1634203109.556
16156,mouseout,img_5F,806px,1222.27px,1634203109.556
17158,mouseout,img_5F,806px,1222.27px,1634203109.556
17159,mouseover,img_5F,806px,1222.27px,1634203109.557
15156,mouseover,img_5F,806px,1222.27px,1634203109.557
18162,mouseover,img_5F,806px,1222.27px,1634203109.557
16157,mouseover,img_5F,806px,1222.27px,1634203109.557
18163,mouseout,img_5F,802px,1221.27px,1634203109.559
18164,mouseover,img_5F,802px,1221.27px,1634203109.559
17161,mouseover,img_5F,802px,1221.27px,1634203109.559
17160,mouseout,img_5F,802px,1221.27px,1634203109.559
16159,mouseover,img_5F,802px,1221.27px,1634203109.559
16158,mouseout,img_5F,802px,1221.27px,1634203109.559
15158,mouseover,img_5F,802px,1221.27px,1634203109.559
15157,mouseout,img_5F,802px,1221.27px,1634203109.559
17162,mouseout,img_5F,802px,1221.27px,1634203109.573
18165,mouseout,img_5F,802px,1221.27px,1634203109.573
15159,mouseout,img_5F,802px,1221.27px,1634203109.573
16160,mouseout,img_5F,802px,1221.27px,1634203109.573
18166,mouseover,img_5F,802px,1221.27px,1634203109.574
15160,mouseover,img_5F,802px,1221.27px,1634203109.574
16161,mouseover,img_5F,802px,1221.27px,1634203109.574
17163,mouseover,img_5F,802px,1221.27px,1634203109.574
17164,mouseout,img_5F,799px,1221.27px,1634203109.575
18167,mouseout,img_5F,799px,1221.27px,1634203109.575
15161,mouseout,img_5F,799px,1221.27px,1634203109.575
16162,mouseout,img_5F,799px,1221.27px,1634203109.575
16163,mouseover,img_5F,799px,1221.27px,1634203109.576
17165,mouseover,img_5F,799px,1221.27px,1634203109.576
18168,mouseover,img_5F,799px,1221.27px,1634203109.576
15162,mouseover,img_5F,799px,1221.27px,1634203109.576
17167,mouseover,img_5F,799px,1221.27px,1634203109.623
17166,mouseout,img_5F,799px,1221.27px,1634203109.623
15163,mouseout,img_5F,799px,1221.27px,1634203109.623
15164,mouseover,img_5F,799px,1221.27px,1634203109.623
16164,mouseout,img_5F,799px,1221.27px,1634203109.623
18170,mouseover,img_5F,799px,1221.27px,1634203109.623
18169,mouseout,img_5F,799px,1221.27px,1634203109.623
16165,mouseover,img_5F,799px,1221.27px,1634203109.623
18171,mouseout,img_5F,798px,1221.27px,1634203109.625
16166,mouseout,img_5F,798px,1221.27px,1634203109.625
17168,mouseout,img_5F,798px,1221.27px,1634203109.625
15165,mouseout,img_5F,798px,1221.27px,1634203109.625
15166,mouseover,img_5F,798px,1221.27px,1634203109.626
18172,mouseover,img_5F,798px,1221.27px,1634203109.626
16167,mouseover,img_5F,798px,1221.27px,1634203109.626
17169,mouseover,img_5F,798px,1221.27px,1634203109.626
16169,mouseover,img_5F,798px,1221.27px,1634203109.64
15167,mouseout,img_5F,798px,1221.27px,1634203109.64
16168,mouseout,img_5F,798px,1221.27px,1634203109.64
15168,mouseover,img_5F,798px,1221.27px,1634203109.64
17170,mouseout,img_5F,798px,1221.27px,1634203109.64
18173,mouseout,img_5F,798px,1221.27px,1634203109.64
18174,mouseover,img_5F,798px,1221.27px,1634203109.64
17171,mouseover,img_5F,798px,1221.27px,1634203109.64
15170,mouseover,img_5F,797px,1221.27px,1634203109.642
17172,mouseout,img_5F,797px,1221.27px,1634203109.642
17173,mouseover,img_5F,797px,1221.27px,1634203109.642
18176,mouseover,img_5F,797px,1221.27px,1634203109.642
18175,mouseout,img_5F,797px,1221.27px,1634203109.642
15169,mouseout,img_5F,797px,1221.27px,1634203109.642
16171,mouseover,img_5F,797px,1221.27px,1634203109.642
16170,mouseout,img_5F,797px,1221.27px,1634203109.642
15171,mouseout,img_5F,797px,1221.27px,1634203109.759
18177,mouseout,img_5F,797px,1221.27px,1634203109.759
16172,mouseout,img_5F,797px,1221.27px,1634203109.759
17174,mouseout,img_5F,797px,1221.27px,1634203109.759
17175,mouseover,img_5F,797px,1221.27px,1634203109.761
15172,mouseover,img_5F,797px,1221.27px,1634203109.761
18178,mouseover,img_5F,797px,1221.27px,1634203109.761
16173,mouseover,img_5F,797px,1221.27px,1634203109.761
15173,mouseout,img_5F,795px,1221.27px,1634203109.764
16174,mouseout,img_5F,795px,1221.27px,1634203109.764
18179,mouseout,img_5F,795px,1221.27px,1634203109.764
17176,mouseout,img_5F,795px,1221.27px,1634203109.764
17177,mouseover,img_5F,795px,1221.27px,1634203109.765
18180,mouseover,img_5F,795px,1221.27px,1634203109.765
15174,mouseover,img_5F,795px,1221.27px,1634203109.765
16175,mouseover,img_5F,795px,1221.27px,1634203109.765
18181,mouseout,img_5F,793px,1221.27px,1634203110.004
15175,mouseout,img_5F,793px,1221.27px,1634203110.004
16176,mouseout,img_5F,793px,1221.27px,1634203110.004
17178,mouseout,img_5F,793px,1221.27px,1634203110.004
17179,mouseover,img_5F,793px,1221.27px,1634203110.005
15176,mouseover,img_5F,793px,1221.27px,1634203110.005
16177,mouseover,img_5F,793px,1221.27px,1634203110.005
18182,mouseover,img_5F,793px,1221.27px,1634203110.005
16178,mouseout,img_5F,790px,1221.27px,1634203110.009
17181,mouseover,img_5F,790px,1221.27px,1634203110.009
16179,mouseover,img_5F,790px,1221.27px,1634203110.009
17180,mouseout,img_5F,790px,1221.27px,1634203110.009
15177,mouseout,img_5F,790px,1221.27px,1634203110.009
15178,mouseover,img_5F,790px,1221.27px,1634203110.009
18183,mouseout,img_5F,790px,1221.27px,1634203110.009
18184,mouseover,img_5F,790px,1221.27px,1634203110.009
15179,mouseout,img_5F,790px,1221.27px,1634203110.023
18186,mouseover,img_5F,790px,1221.27px,1634203110.023
18185,mouseout,img_5F,790px,1221.27px,1634203110.023
17182,mouseout,img_5F,790px,1221.27px,1634203110.023
17183,mouseover,img_5F,790px,1221.27px,1634203110.023
16180,mouseout,img_5F,790px,1221.27px,1634203110.023
16181,mouseover,img_5F,790px,1221.27px,1634203110.023
15180,mouseover,img_5F,790px,1221.27px,1634203110.023
18188,mouseover,img_5F,788px,1221.27px,1634203110.025
16182,mouseout,img_5F,788px,1221.27px,1634203110.025
16183,mouseover,img_5F,788px,1221.27px,1634203110.025
18187,mouseout,img_5F,788px,1221.27px,1634203110.025
17184,mouseout,img_5F,788px,1221.27px,1634203110.025
15181,mouseout,img_5F,788px,1221.27px,1634203110.025
15182,mouseover,img_5F,788px,1221.27px,1634203110.025
17185,mouseover,img_5F,788px,1221.27px,1634203110.025
17186,mouseout,img_5F,788px,1221.27px,1634203110.161
17187,mouseover,img_5F,788px,1221.27px,1634203110.161
15183,mouseout,img_5F,788px,1221.27px,1634203110.161
